evidence_id,doc_id,source_file,packet,category,evidence_type,relationship_strength,related_company,related_ingredient,related_cost_bucket,confidence_level,display_allowed,requires_human_review,claim
EV_PACKAGING_WRAPPER_0022_115,DOC_1ED749BEB0B8,pulp-and-paper-sourcing-policy.pdf,packaging_wrapper,supplier,benchmark_proxy,benchmark_only,The Hershey Company,Packaging / Wrapper,,medium,False,False,The Hershey Company has relationship language connected to USDA ERS: relationship language detected.
EV_PACKAGING_WRAPPER_0022_116,DOC_1ED749BEB0B8,pulp-and-paper-sourcing-policy.pdf,packaging_wrapper,supplier,benchmark_proxy,benchmark_only,The Hershey Company,Packaging / Wrapper,,medium,False,False,The Hershey Company has relationship language connected to USDA ERS: relationship language detected.
EV_PACKAGING_WRAPPER_0022_301,DOC_1ED749BEB0B8,pulp-and-paper-sourcing-policy.pdf,packaging_wrapper,cost,benchmark_proxy,benchmark_only,The Hershey Company,Packaging / Wrapper,packaging,medium,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: packaging."
EV_PACKAGING_WRAPPER_0022_302,DOC_1ED749BEB0B8,pulp-and-paper-sourcing-policy.pdf,packaging_wrapper,cost,benchmark_proxy,benchmark_only,The Hershey Company,Packaging / Wrapper,general_cost_or_market_context,medium,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_PACKAGING_WRAPPER_0022_303,DOC_1ED749BEB0B8,pulp-and-paper-sourcing-policy.pdf,packaging_wrapper,cost,benchmark_proxy,benchmark_only,The Hershey Company,Packaging / Wrapper,general_cost_or_market_context,medium,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_PACKAGING_WRAPPER_0022_900,DOC_1ED749BEB0B8,pulp-and-paper-sourcing-policy.pdf,packaging_wrapper,ingredient,benchmark_proxy,benchmark_only,The Hershey Company,Packaging / Wrapper,,medium,False,False,Packaging / Wrapper packet is ingredient/function evidence with supplier currently unknown.
EV_RETAIL_PRICE_EVIDENCE_0023_001,DOC_1F6D46FB75CC,walmart_hershey_1_55oz_price_page.pdf,retail_price_evidence,retail,direct,sku_level_confirmed,Walmart,,,high,False,True,Source document available for packet: retail_price_evidence.
EV_PGPR_0024_001,DOC_23BD14F34CEF,pgpr_market_price_reference.pdf,pgpr,ingredient,benchmark_proxy,benchmark_only,pgpr,PGPR,,medium,False,True,Source document available for packet: pgpr.
EV_PGPR_0024_900,DOC_23BD14F34CEF,pgpr_market_price_reference.pdf,pgpr,ingredient,benchmark_proxy,benchmark_only,pgpr,PGPR,,medium,False,True,PGPR packet is ingredient/function evidence with supplier currently unknown.
EV_SUGAR_0025_001,DOC_257C2CABB7C1,Group3-Tables-US-Sugar-Crop-Production-and-Sugar-Production-Deliveries-and-Stocks.csv,sugar,ingredient,benchmark_proxy,benchmark_only,USDA,Sugar,,medium,False,False,Source document available for packet: sugar.
EV_PACKAGING_WRAPPER_0026_001,DOC_26064332B82F,hershey_pulp_paper_page.pdf,packaging_wrapper,packaging,direct,unknown,The Hershey Company,Packaging / Wrapper,,low,False,True,Source document available for packet: packaging_wrapper.
EV_PACKAGING_WRAPPER_0026_900,DOC_26064332B82F,hershey_pulp_paper_page.pdf,packaging_wrapper,ingredient,direct,unknown,The Hershey Company,Packaging / Wrapper,,low,False,True,Packaging / Wrapper packet is ingredient/function evidence with supplier currently unknown.
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0027_001,DOC_260B1720A1EF,hershey_cocoa_sustainability_page.pdf,cocoa_chocolate_cocoa_butter,ingredient,direct,unknown,The Hershey Company,Cocoa / Chocolate,,low,False,True,Source document available for packet: cocoa_chocolate_cocoa_butter.
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0028_001,DOC_2D8BE31DFAC8,icco_cocoa_butter_powder_faq.pdf,cocoa_chocolate_cocoa_butter,ingredient,benchmark_proxy,benchmark_only,USDA,Cocoa Butter,,medium,False,True,Source document available for packet: cocoa_chocolate_cocoa_butter.
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0028_301,DOC_2D8BE31DFAC8,icco_cocoa_butter_powder_faq.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,USDA ERS,Cocoa / Chocolate / Cocoa Butter,freight,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: freight."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0028_302,DOC_2D8BE31DFAC8,icco_cocoa_butter_powder_faq.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,USDA ERS,Cocoa / Chocolate / Cocoa Butter,freight,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: freight."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0028_303,DOC_2D8BE31DFAC8,icco_cocoa_butter_powder_faq.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,USDA ERS,Cocoa / Chocolate / Cocoa Butter,freight,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: freight."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0028_304,DOC_2D8BE31DFAC8,icco_cocoa_butter_powder_faq.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,USDA ERS,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0029_001,DOC_2F8EE4491545,land_o_lakes_who_we_are_page.pdf,dairy_milk_skim_milk_milk_fat,ingredient,direct,company_level_confirmed,Land O'Lakes,Milk / Dairy,,high,False,True,Source document available for packet: dairy_milk_skim_milk_milk_fat.
EV_SOY_LECITHIN_0030_001,DOC_2FB8D1A92FFF,soy_lecithin_function_in_chocolate_explanation.pdf,soy_lecithin,ingredient,benchmark_proxy,unknown,soy_lecithin,Cocoa / Chocolate,,low,False,True,Source document available for packet: soy_lecithin.
EV_SOY_LECITHIN_0030_900,DOC_2FB8D1A92FFF,soy_lecithin_function_in_chocolate_explanation.pdf,soy_lecithin,ingredient,benchmark_proxy,unknown,soy_lecithin,Cocoa / Chocolate,,low,False,True,Soy Lecithin packet is ingredient/function evidence with supplier currently unknown.
EV_SUGAR_0031_001,DOC_32FA1CD834CD,sugar_cane_beet_processing_explanation.pdf,sugar,ingredient,benchmark_proxy,benchmark_only,USDA,Sugar,,medium,False,False,Source document available for packet: sugar.
EV_SUGAR_0031_101,DOC_32FA1CD834CD,sugar_cane_beet_processing_explanation.pdf,sugar,supplier,benchmark_proxy,benchmark_only,USDA,Sugar,,medium,False,False,USDA ERS has relationship language connected to Sugar: company-to-ingredient/stage relationship language detected.
EV_SUGAR_0031_301,DOC_32FA1CD834CD,sugar_cane_beet_processing_explanation.pdf,sugar,cost,benchmark_proxy,benchmark_only,USDA,Sugar,general_cost_or_market_context,medium,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_SUGAR_0031_302,DOC_32FA1CD834CD,sugar_cane_beet_processing_explanation.pdf,sugar,cost,benchmark_proxy,benchmark_only,USDA,Sugar,general_cost_or_market_context,medium,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_SUGAR_0031_303,DOC_32FA1CD834CD,sugar_cane_beet_processing_explanation.pdf,sugar,cost,benchmark_proxy,benchmark_only,USDA,Sugar,sugar,medium,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: sugar."
EV_SUGAR_0031_304,DOC_32FA1CD834CD,sugar_cane_beet_processing_explanation.pdf,sugar,cost,benchmark_proxy,benchmark_only,USDA,Sugar,general_cost_or_market_context,medium,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_SUGAR_0031_305,DOC_32FA1CD834CD,sugar_cane_beet_processing_explanation.pdf,sugar,cost,benchmark_proxy,benchmark_only,USDA,Sugar,general_cost_or_market_context,medium,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_SUGAR_0031_306,DOC_32FA1CD834CD,sugar_cane_beet_processing_explanation.pdf,sugar,cost,benchmark_proxy,benchmark_only,USDA,Milk / Dairy,dairy,medium,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy."
EV_SUGAR_0031_307,DOC_32FA1CD834CD,sugar_cane_beet_processing_explanation.pdf,sugar,cost,benchmark_proxy,benchmark_only,USDA,Sugar,general_cost_or_market_context,medium,False,False,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_PRODUCT_SKU_1_55OZ_0032_001,DOC_35AC43ECE38F,Hershey back.webp,product_sku_1_55oz,visual_asset,reference_only,illustrative_only,The Hershey Company,,,low,False,True,Source document available for packet: product_sku_1_55oz.
EV_HERSHEY_COMPANY_0033_001,DOC_381414594006,Pulp-Paper-The-Hershey-Company-05-06-2026_02_23_PM.pdf,hershey_company,raw_material,direct,unknown,The Hershey Company,Packaging / Wrapper,,low,False,True,Source document available for packet: hershey_company.
EV_NATURAL_FLAVOR_0034_001,DOC_399D89EF9892,natural_flavor_market_overview_reference.pdf,natural_flavor,ingredient,benchmark_proxy,benchmark_only,natural_flavor,Natural Flavor,,medium,False,True,Source document available for packet: natural_flavor.
EV_NATURAL_FLAVOR_0034_900,DOC_399D89EF9892,natural_flavor_market_overview_reference.pdf,natural_flavor,ingredient,benchmark_proxy,benchmark_only,natural_flavor,Natural Flavor,,medium,False,True,Natural Flavor packet is ingredient/function evidence with supplier currently unknown.
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_001,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,ingredient,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate,,medium,False,True,Source document available for packet: cocoa_chocolate_cocoa_butter.
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_301,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_302,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_303,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_304,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_305,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_306,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Sugar,sugar,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: sugar."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_307,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Sugar,sugar,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: sugar."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_308,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_309,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Milk / Dairy,dairy,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_310,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_311,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_312,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_313,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_314,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_315,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_316,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_317,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_318,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_319,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_320,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_321,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_322,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_323,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_324,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate,cocoa_chocolate_cocoa_butter,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: cocoa_chocolate_cocoa_butter."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_325,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_326,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_327,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_328,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_329,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate,cocoa_chocolate_cocoa_butter,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: cocoa_chocolate_cocoa_butter."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0035_900,DOC_3A67DADA572A,barry_callebaut_annual_report_or_full_year_results_2024_25.pdf,cocoa_chocolate_cocoa_butter,supplier,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate,,medium,False,True,Barry Callebaut is candidate company-level evidence for the Cocoa / Chocolate / Cocoa Butter stream.
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0036_001,DOC_3C5045700A98,land_o_lakes_hershey_chesapeake_bay_page.pdf,dairy_milk_skim_milk_milk_fat,ingredient,direct,probable,The Hershey Company,Milk / Dairy,,medium,False,True,Source document available for packet: dairy_milk_skim_milk_milk_fat.
EV_LOGISTICS_DISTRIBUTION_0037_001,DOC_3C7D40BBDFD0,mclane_logo_asset.png,logistics_distribution,visual_asset,reference_only,illustrative_only,McLane,,,low,False,True,Source document available for packet: logistics_distribution.
EV_LOGISTICS_DISTRIBUTION_0037_900,DOC_3C7D40BBDFD0,mclane_logo_asset.png,logistics_distribution,supplier,direct,company_level_confirmed,McLane,,,high,False,True,McLane is candidate company-level evidence for the Distribution / Downstream Channel stream.
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0038_001,DOC_3DACF0FBC836,hershey_latest_esg_dairy_section.pdf,dairy_milk_skim_milk_milk_fat,ingredient,benchmark_proxy,benchmark_only,The Hershey Company,Cocoa / Chocolate,,medium,False,True,Source document available for packet: dairy_milk_skim_milk_milk_fat.
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0038_301,DOC_3DACF0FBC836,hershey_latest_esg_dairy_section.pdf,dairy_milk_skim_milk_milk_fat,cost,benchmark_proxy,benchmark_only,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0038_302,DOC_3DACF0FBC836,hershey_latest_esg_dairy_section.pdf,dairy_milk_skim_milk_milk_fat,cost,benchmark_proxy,benchmark_only,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0038_303,DOC_3DACF0FBC836,hershey_latest_esg_dairy_section.pdf,dairy_milk_skim_milk_milk_fat,cost,benchmark_proxy,benchmark_only,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0038_304,DOC_3DACF0FBC836,hershey_latest_esg_dairy_section.pdf,dairy_milk_skim_milk_milk_fat,cost,benchmark_proxy,benchmark_only,The Hershey Company,Milk / Skim Milk / Milk Fat,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0039_001,DOC_3FF97ACFA90D,hershey_dairy_sourcing_page.pdf,dairy_milk_skim_milk_milk_fat,ingredient,direct,unknown,The Hershey Company,Milk / Dairy,,low,False,True,Source document available for packet: dairy_milk_skim_milk_milk_fat.
EV_DAIRY_MILK_SKIM_MILK_MILK_FAT_0040_001,DOC_400268FDC92A,nonfat_dry_milk_skim_milk_explanation.pdf,dairy_milk_skim_milk_milk_fat,ingredient,benchmark_proxy,unknown,dairy_milk_skim_milk_milk_fat,Milk / Dairy,,low,False,True,Source document available for packet: dairy_milk_skim_milk_milk_fat.
EV_LOGISTICS_DISTRIBUTION_0041_001,DOC_41FA1AC07EDD,retail_wholesale_distribution_explanation.pdf,logistics_distribution,logistics,benchmark_proxy,unknown,logistics_distribution,,,low,False,True,Source document available for packet: logistics_distribution.
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0042_001,DOC_444A249CB5CF,barry_callebaut_social_environmental_impact_report_2024_25.pdf,cocoa_chocolate_cocoa_butter,ingredient,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate,,medium,False,True,Source document available for packet: cocoa_chocolate_cocoa_butter.
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0042_101,DOC_444A249CB5CF,barry_callebaut_social_environmental_impact_report_2024_25.pdf,cocoa_chocolate_cocoa_butter,supplier,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate,,medium,False,True,USDA ERS has relationship language connected to Cocoa: company-to-ingredient/stage relationship language detected.
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0042_301,DOC_444A249CB5CF,barry_callebaut_social_environmental_impact_report_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0042_302,DOC_444A249CB5CF,barry_callebaut_social_environmental_impact_report_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate,cocoa_chocolate_cocoa_butter,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: cocoa_chocolate_cocoa_butter."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0042_303,DOC_444A249CB5CF,barry_callebaut_social_environmental_impact_report_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Milk / Dairy,dairy,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: dairy."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0042_304,DOC_444A249CB5CF,barry_callebaut_social_environmental_impact_report_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
EV_COCOA_CHOCOLATE_COCOA_BUTTER_0042_305,DOC_444A249CB5CF,barry_callebaut_social_environmental_impact_report_2024_25.pdf,cocoa_chocolate_cocoa_butter,cost,benchmark_proxy,benchmark_only,Barry Callebaut,Cocoa / Chocolate / Cocoa Butter,general_cost_or_market_context,medium,False,True,"Source contains cost, price, market, benchmark, or index language for cost bucket: general_cost_or_market_context."
